[ 1797.581243] nouveau: drm:00000000:8000900b: init running...
[ 1797.581244] nouveau: drm:00000000:8000900b: init children...
[ 1797.581246] nouveau: drm:00000000:8000900b: init completed in 2us
[ 1797.581248] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581250] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581252] nouveau: drm:00000000:00000000: ioctl: vers 0 type 04 object ffff89f554fee380 owner 00
[ 1797.581254] nouveau: DRM:00000000:8000900d: ioctl: mthd size 32
[ 1797.581256] nouveau: DRM:00000000:8000900d: ioctl: mthd vers 0 mthd 01
[ 1797.581258] nouveau 0000:09:00.0: mmu: user: getref 0 mapref 0 sparse 0 shift: 12 align: 0 size: 0000000000001000
[ 1797.581261] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581263] nouveau: drm:00000000:00000000: ioctl: size 77
[ 1797.581264] nouveau: drm:00000000:00000000: ioctl: vers 0 type 04 object ffff89f554fee380 owner 00
[ 1797.581266] nouveau: DRM:00000000:8000900d: ioctl: mthd size 53
[ 1797.581268] nouveau: DRM:00000000:8000900d: ioctl: mthd vers 0 mthd 03
[ 1797.581281] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581283] nouveau: drm:00000000:00000000: ioctl: size 160
[ 1797.581285] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f554fee228 owner 00
[ 1797.581287] nouveau: DRM:00000000:00000080: ioctl: new size 136
[ 1797.581288] nouveau: DRM:00000000:00000080: ioctl: new vers 0 handle 00000000 class 0000a06f object ffff89f3c80352a0
[ 1797.581293] nouveau 0000:09:00.0: imem: new 00001000 00001000 1: 00ff8b4000 0000001000
[ 1797.581296] nouveau 0000:09:00.0: mmu: bar2: getref 0 mapref 1 sparse 0 shift: 12 align: 0 size: 0000000000001000
[ 1797.581334] nouveau: DRM:00000000:0000a06f: init running...
[ 1797.581338] nouveau 0000:09:00.0: fifo:000005:0001:0001: allow 1
[ 1797.581341] nouveau 0000:09:00.0: fifo:000005:0001:0001: insert
[ 1797.581343] nouveau 0000:09:00.0: fifo:000005: RAMRL: update cgrps:1 chans:1
[ 1797.581346] nouveau 0000:09:00.0: imem: new 00010000 00000000 0: 00ff8a4000 0000010000
[ 1797.581348] nouveau 0000:09:00.0: fifo:000005: RAMRL: update start:00000000
[ 1797.581350] nouveau 0000:09:00.0: mmu: bar2: getref 0 mapref 1 sparse 0 shift: 12 align: 0 size: 0000000000010000
[ 1797.581365] nouveau 0000:09:00.0: fifo:000005:0001:0001: RAMRL+00000000: [modprobe[6332]]
[ 1797.581373] nouveau 0000:09:00.0: fifo:000005: RAMRL: commit start:00000000 count:1
[ 1797.581387] nouveau: DRM:00000000:0000a06f: init children...
[ 1797.581389] nouveau: DRM:00000000:0000a06f: init completed in 53us
[ 1797.581391] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581393] nouveau: drm:00000000:00000000: ioctl: size 48
[ 1797.581395] nouveau: drm:00000000:00000000: ioctl: vers 0 type 07 object ffff89f3c80352a0 owner 00
[ 1797.581397] nouveau: DRM:00000000:0000a06f: ioctl: map size 24
[ 1797.581399] nouveau: DRM:00000000:0000a06f: ioctl: map vers 0
[ 1797.581401] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581406] nouveau: drm:00000000:00000000: ioctl: size 66
[ 1797.581408] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581410] nouveau: DRM:00000000:0000a06f: ioctl: new size 42
[ 1797.581412] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 00000001 class 8000000e object ffff89f3c8035310
[ 1797.581414] nouveau 0000:09:00.0: fifo: event: ntfy add 00000001 on 1 wait:0
[ 1797.581416] nouveau: DRM:00000001:8000000e: init running...
[ 1797.581418] nouveau: DRM:00000001:8000000e: init children...
[ 1797.581419] nouveau: DRM:00000001:8000000e: init completed in 1us
[ 1797.581421] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581423] nouveau: drm:00000000:00000000: ioctl: size 32
[ 1797.581425] nouveau: drm:00000000:00000000: ioctl: vers 0 type 04 object ffff89f3c8035310 owner 00
[ 1797.581427] nouveau: DRM:00000001:8000000e: ioctl: mthd size 8
[ 1797.581429] nouveau: DRM:00000001:8000000e: ioctl: mthd vers 0 mthd 00
[ 1797.581431] nouveau 0000:09:00.0: fifo: event: ntfy allow 00000001 on 1
[ 1797.581433] nouveau 0000:09:00.0: fifo: event: ntfy state changed
[ 1797.581434] nouveau 0000:09:00.0: fifo: event: incr 00000001 on 1
[ 1797.581436] nouveau 0000:09:00.0: fifo: event: allowing 0 on 1
[ 1797.581438] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581441] nouveau: drm:00000000:00000000: ioctl: size 66
[ 1797.581442] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581444] nouveau: DRM:00000000:0000a06f: ioctl: new size 42
[ 1797.581446] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 00050001 class 8000000e object ffff89f3d4a68e98
[ 1797.581449] nouveau 0000:09:00.0: fifo: event: ntfy add 00000005 on 1 wait:0
[ 1797.581451] nouveau: DRM:00050001:8000000e: init running...
[ 1797.581452] nouveau: DRM:00050001:8000000e: init children...
[ 1797.581454] nouveau: DRM:00050001:8000000e: init completed in 2us
[ 1797.581456] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581459] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581461] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581463] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581465] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004cab5 class 0000cab5 object ffff89f554feedc0
[ 1797.581467] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581469] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581471] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581473] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581474] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c9b5 class 0000c9b5 object ffff89f554feedc0
[ 1797.581476] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581478] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581480] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581482] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581484] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c8b5 class 0000c8b5 object ffff89f554feedc0
[ 1797.581486] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581488] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581489] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581491] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581493] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c7b5 class 0000c7b5 object ffff89f554feedc0
[ 1797.581495] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581497] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581499] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c8032aa0 owner 00
[ 1797.581501] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581503] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0000c7b5 class 0000c7b5 object ffff89f554feedc0
[ 1797.581506] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581508] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581510] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581512] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581513] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c6b5 class 0000c6b5 object ffff89f554feedc0
[ 1797.581515] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581517] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581519] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c8032aa0 owner 00
[ 1797.581521] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581523] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0000c6b5 class 0000c6b5 object ffff89f554feedc0
[ 1797.581526] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581527] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581529] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581531] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581533] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c5b5 class 0000c5b5 object ffff89f554feedc0
[ 1797.581535] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581537] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581538] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c8032aa0 owner 00
[ 1797.581540] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581542] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0000c5b5 class 0000c5b5 object ffff89f554feedc0
[ 1797.581545] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581547] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581548] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581550] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581552] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c3b5 class 0000c3b5 object ffff89f554feedc0
[ 1797.581554] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581556] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581558] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c8032aa0 owner 00
[ 1797.581560] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581562] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0000c3b5 class 0000c3b5 object ffff89f554feedc0
[ 1797.581564] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581566] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581568] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581570] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581572] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c1b5 class 0000c1b5 object ffff89f554feedc0
[ 1797.581574] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581576] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581577] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c8032aa0 owner 00
[ 1797.581579] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581581] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0000c1b5 class 0000c1b5 object ffff89f554feedc0
[ 1797.581584] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581586] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581587] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581590] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581591] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004c0b5 class 0000c0b5 object ffff89f554feedc0
[ 1797.581593] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581595] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581597] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c8032aa0 owner 00
[ 1797.581599] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581601] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0000c0b5 class 0000c0b5 object ffff89f554feedc0
[ 1797.581604] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581605] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581607] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581609] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581611] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004b0b5 class 0000b0b5 object ffff89f554feedc0
[ 1797.581613] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581615] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581617] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c8032aa0 owner 00
[ 1797.581619] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581620] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0000b0b5 class 0000b0b5 object ffff89f554feedc0
[ 1797.581623] nouveau: drm:00000000:00000000: ioctl: return -22
[ 1797.581625] nouveau: drm:00000000:00000000: ioctl: size 56
[ 1797.581627] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c80352a0 owner 00
[ 1797.581629] nouveau: DRM:00000000:0000a06f: ioctl: new size 32
[ 1797.581630] nouveau: DRM:00000000:0000a06f: ioctl: new vers 0 handle 0004a0b5 class 0000a0b5 object ffff89f554feedc0
[ 1797.581633] nouveau 0000:09:00.0: ce1: init running...
[ 1797.581635] nouveau 0000:09:00.0: ce1: one-time init running...
[ 1797.581637] nouveau 0000:09:00.0: ce1: one-time init completed in 0us
[ 1797.581639] nouveau 0000:09:00.0: ce1: init completed in 4us
[ 1797.581641] nouveau 0000:09:00.0: fifo:000005:0001: ctor ectx 5[ce1]
[ 1797.581643] nouveau 0000:09:00.0: fifo:000005:0001: ctor vctx 5[ce1]
[ 1797.581646] nouveau 0000:09:00.0: fifo:000005:0001:0001: ctor cctx 5[ce1]
[ 1797.581648] nouveau: DRM:0004a0b5:0000a0b5: init running...
[ 1797.581650] nouveau: DRM:0004a0b5:0000a0b5: init children...
[ 1797.581652] nouveau: DRM:0004a0b5:0000a0b5: init completed in 1us
[ 1797.581653] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581655] nouveau 0000:09:00.0: drm: MM: using COPY for buffer copies
[ 1797.581676] nouveau: drm:00000000:00000000: ioctl: size 32
[ 1797.581677] nouveau: drm:00000000:00000000: ioctl: vers 0 type 01 object ffff89f554fee228 owner 00
[ 1797.581680] nouveau: DRM:00000000:00000080: ioctl: sclass size 8
[ 1797.581681] nouveau: DRM:00000000:00000080: ioctl: sclass vers 0 count 0
[ 1797.581685] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581686] nouveau: drm:00000000:00000000: ioctl: size 88
[ 1797.581688] nouveau: drm:00000000:00000000: ioctl: vers 0 type 01 object ffff89f554fee228 owner 00
[ 1797.581690] nouveau: DRM:00000000:00000080: ioctl: sclass size 64
[ 1797.581692] nouveau: DRM:00000000:00000080: ioctl: sclass vers 0 count 7
[ 1797.581695] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581697] nouveau: drm:00000000:00000000: ioctl: size 72
[ 1797.581699] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f554fee228 owner 00
[ 1797.581701] nouveau: DRM:00000000:00000080: ioctl: new size 48
[ 1797.581702] nouveau: DRM:00000000:00000080: ioctl: new vers 0 handle 00000000 class 00009170 object ffff89f3d7996ce0
[ 1797.581705] nouveau 0000:09:00.0: disp: init running...
[ 1797.581707] nouveau 0000:09:00.0: disp: one-time init running...
[ 1797.581712] nouveau 0000:09:00.0: disp:   Head(s): 4 (0f)
[ 1797.581715] nouveau 0000:09:00.0: disp: head-0: ctor
[ 1797.581717] nouveau 0000:09:00.0: disp: head-1: ctor
[ 1797.581719] nouveau 0000:09:00.0: disp: head-2: ctor
[ 1797.581721] nouveau 0000:09:00.0: disp: head-3: ctor
[ 1797.581724] nouveau 0000:09:00.0: disp:    DAC(s): 4 (02)
[ 1797.581726] nouveau 0000:09:00.0: disp: DAC-1: ctor
[ 1797.581729] nouveau 0000:09:00.0: disp:    SOR(s): 8 (0f)
[ 1797.581732] nouveau 0000:09:00.0: disp: SOR-0: ctor
[ 1797.581734] nouveau 0000:09:00.0: disp: SOR-1: ctor
[ 1797.581736] nouveau 0000:09:00.0: disp: SOR-2: ctor
[ 1797.581738] nouveau 0000:09:00.0: disp: SOR-3: ctor
[ 1797.581741] nouveau 0000:09:00.0: imem: new 00010000 00010000 0: 00ff890000 0000010000
[ 1797.581747] nouveau 0000:09:00.0: mmu: bar2: getref 0 mapref 1 sparse 0 shift: 12 align: 0 size: 0000000000010000
[ 1797.581785] nouveau 0000:09:00.0: disp: outp 00:0002:0fc1: type 02 loc 0 or 1 link 3 con 0 edid 0 bus 0 head f
[ 1797.581788] nouveau 0000:09:00.0: disp: outp 01:0000:0f02: type 00 loc 0 or 2 link 0 con 0 edid 0 bus 0 head f
[ 1797.581792] nouveau 0000:09:00.0: disp: outp 02:0002:0fc8: type 02 loc 0 or 8 link 3 con 1 edid 8 bus 1 head f
[ 1797.581795] nouveau 0000:09:00.0: disp: outp 03:0002:0f42: type 02 loc 0 or 2 link 1 con 2 edid 6 bus 2 head f
[ 1797.581798] nouveau 0000:09:00.0: disp: outp 04:0006:0f44: type 06 loc 0 or 4 link 1 con 3 edid b bus 3 head f
[ 1797.581804] nouveau 0000:09:00.0: disp: outp 04:0006:0f44: bios dp 40 13 00 00
[ 1797.581807] nouveau 0000:09:00.0: disp: outp 05:0002:0f44: type 02 loc 0 or 4 link 1 con 3 edid 7 bus 3 head f
[ 1797.581812] nouveau 0000:09:00.0: disp: conn 00:0030: type 30 loc 0 hpd 01 dp 0 di 0 sr 0 lcdid 0
[ 1797.581818] nouveau 0000:09:00.0: disp: conn 01:0131: type 31 loc 1 hpd 10 dp 0 di 0 sr 0 lcdid 0
[ 1797.581823] nouveau 0000:09:00.0: disp: conn 02:0261: type 61 loc 2 hpd 04 dp 0 di 0 sr 0 lcdid 0
[ 1797.581828] nouveau 0000:09:00.0: disp: conn 03:0346: type 46 loc 3 hpd 08 dp 0 di 0 sr 0 lcdid 0
[ 1797.581834] nouveau 0000:09:00.0: disp: one-time init completed in 125us
[ 1797.581839] nouveau 0000:09:00.0: disp: outp 00:0002:0fc1: no heads (0 3 2)
[ 1797.581842] nouveau 0000:09:00.0: disp: outp 01:0000:0f02: no heads (0 0 0)
[ 1797.581846] nouveau 0000:09:00.0: disp: outp 02:0002:0fc8: no heads (0 3 2)
[ 1797.581849] nouveau 0000:09:00.0: disp: outp 03:0002:0f42: no heads (0 3 2)
[ 1797.581853] nouveau 0000:09:00.0: disp: outp 04:0006:0f44: no heads (0 3 4)
[ 1797.581856] nouveau 0000:09:00.0: disp: outp 05:0002:0f44: no heads (0 3 2)
[ 1797.581951] nouveau 0000:09:00.0: disp: init completed in 244us
[ 1797.581953] nouveau: DRM:00000000:00009170: init running...
[ 1797.581955] nouveau: DRM:00000000:00009170: init children...
[ 1797.581956] nouveau: DRM:00000000:00009170: init completed in 2us
[ 1797.581958] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581965] nouveau: drm:00000000:00000000: ioctl: size 82
[ 1797.581967] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f554fee160 owner 00
[ 1797.581969] nouveau: drm:00000000:80009009: ioctl: new size 58
[ 1797.581971] nouveau: drm:00000000:80009009: ioctl: new vers 0 handle 00000000 class 8000900b object ffff89f3cf250768
[ 1797.581974] nouveau: drm:00000000:8000900b: init running...
[ 1797.581976] nouveau: drm:00000000:8000900b: init children...
[ 1797.581977] nouveau: drm:00000000:8000900b: init completed in 1us
[ 1797.581979] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.581982] nouveau: drm:00000000:00000000: ioctl: size 51
[ 1797.581984] nouveau: drm:00000000:00000000: ioctl: vers 0 type 07 object ffff89f3cf250768 owner 00
[ 1797.581986] nouveau: drm:00000000:8000900b: ioctl: map size 27
[ 1797.581988] nouveau: drm:00000000:8000900b: ioctl: map vers 0
[ 1797.581990] nouveau 0000:09:00.0: mmu: bar1: getref 0 mapref 1 sparse 0 shift: 12 align: 0 size: 0000000000001000
[ 1797.582002] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582007] nouveau: drm:00000000:00000000: ioctl: size 32
[ 1797.582009] nouveau: drm:00000000:00000000: ioctl: vers 0 type 01 object ffff89f3d7996ce0 owner 00
[ 1797.582011] nouveau: DRM:00000000:00009170: ioctl: sclass size 8
[ 1797.582012] nouveau: DRM:00000000:00009170: ioctl: sclass vers 0 count 0
[ 1797.582015] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582016] nouveau: drm:00000000:00000000: ioctl: size 96
[ 1797.582018] nouveau: drm:00000000:00000000: ioctl: vers 0 type 01 object ffff89f3d7996ce0 owner 00
[ 1797.582020] nouveau: DRM:00000000:00009170: ioctl: sclass size 72
[ 1797.582022] nouveau: DRM:00000000:00009170: ioctl: sclass vers 0 count 8
[ 1797.582024] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582026] nouveau: drm:00000000:00000000: ioctl: size 80
[ 1797.582028] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f554fee160 owner 00
[ 1797.582030] nouveau: drm:00000000:80009009: ioctl: new size 56
[ 1797.582032] nouveau: drm:00000000:80009009: ioctl: new vers 0 handle 00000000 class 8000900b object ffff89f3c2b63060
[ 1797.582036] nouveau: drm:00000000:8000900b: init running...
[ 1797.582038] nouveau: drm:00000000:8000900b: init children...
[ 1797.582039] nouveau: drm:00000000:8000900b: init completed in 1us
[ 1797.582041] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582043] nouveau: drm:00000000:00000000: ioctl: size 48
[ 1797.582045] nouveau: drm:00000000:00000000: ioctl: vers 0 type 07 object ffff89f3c2b63060 owner 00
[ 1797.582047] nouveau: drm:00000000:8000900b: ioctl: map size 24
[ 1797.582049] nouveau: drm:00000000:8000900b: ioctl: map vers 0
[ 1797.582052] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582054] nouveau: drm:00000000:00000000: ioctl: size 32
[ 1797.582056] nouveau: drm:00000000:00000000: ioctl: vers 0 type 01 object ffff89f3d7996ce0 owner 00
[ 1797.582058] nouveau: DRM:00000000:00009170: ioctl: sclass size 8
[ 1797.582060] nouveau: DRM:00000000:00009170: ioctl: sclass vers 0 count 0
[ 1797.582062] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582064] nouveau: drm:00000000:00000000: ioctl: size 96
[ 1797.582065] nouveau: drm:00000000:00000000: ioctl: vers 0 type 01 object ffff89f3d7996ce0 owner 00
[ 1797.582067] nouveau: DRM:00000000:00009170: ioctl: sclass size 72
[ 1797.582069] nouveau: DRM:00000000:00009170: ioctl: sclass vers 0 count 8
[ 1797.582071] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582073] nouveau: drm:00000000:00000000: ioctl: size 72
[ 1797.582075] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3d7996ce0 owner 00
[ 1797.582077] nouveau: DRM:00000000:00009170: ioctl: new size 48
[ 1797.582078] nouveau: DRM:00000000:00009170: ioctl: new vers 0 handle 00000000 class 0000917d object ffff89f3c2b63010
[ 1797.582082] nouveau: DRM:00000000:0000917d: init running...
[ 1797.582177] nouveau: DRM:00000000:0000917d: init children...
[ 1797.582179] nouveau: DRM:00000000:0000917d: init completed in 96us
[ 1797.582181] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582183] nouveau: drm:00000000:00000000: ioctl: size 48
[ 1797.582184] nouveau: drm:00000000:00000000: ioctl: vers 0 type 07 object ffff89f3c2b63010 owner 00
[ 1797.582187] nouveau: DRM:00000000:0000917d: ioctl: map size 24
[ 1797.582188] nouveau: DRM:00000000:0000917d: ioctl: map vers 0
[ 1797.582190] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582195] nouveau: drm:00000000:00000000: ioctl: size 80
[ 1797.582197] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c2b63010 owner 00
[ 1797.582207] nouveau: DRM:00000000:0000917d: ioctl: new size 56
[ 1797.582209] nouveau: DRM:00000000:0000917d: ioctl: new vers 0 handle f0000000 class 0000003d object ffff89f3c2b630e0
[ 1797.582212] nouveau 0000:09:00.0: dma: init running...
[ 1797.582214] nouveau 0000:09:00.0: dma: one-time init running...
[ 1797.582215] nouveau 0000:09:00.0: dma: one-time init completed in 0us
[ 1797.582217] nouveau 0000:09:00.0: dma: init completed in 4us
[ 1797.582219] nouveau: DRM:00000000:0000917d: ioctl: create dma size 24
[ 1797.582221] nouveau: DRM:00000000:0000917d: ioctl: create dma vers 0 target 1 access 3 start 0000000000050000 limit 0000000000050fff
[ 1797.582223] nouveau: DRM:00000000:0000917d: ioctl: create gf119 dma size 0
[ 1797.582237] nouveau: DRM:f0000000:0000003d: init running...
[ 1797.582239] nouveau: DRM:f0000000:0000003d: init children...
[ 1797.582241] nouveau: DRM:f0000000:0000003d: init completed in 1us
[ 1797.582242] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582244] nouveau: drm:00000000:00000000: ioctl: size 80
[ 1797.582246] nouveau: drm:00000000:00000000: ioctl: vers 0 type 02 object ffff89f3c2b63010 owner 00
[ 1797.582248] nouveau: DRM:00000000:0000917d: ioctl: new size 56
[ 1797.582250] nouveau: DRM:00000000:0000917d: ioctl: new vers 0 handle f0000001 class 0000003d object ffff89f3c2b63118
[ 1797.582252] nouveau: DRM:00000000:0000917d: ioctl: create dma size 24
[ 1797.582254] nouveau: DRM:00000000:0000917d: ioctl: create dma vers 0 target 1 access 3 start 0000000000000000 limit 00000000ffffffff
[ 1797.582256] nouveau: DRM:00000000:0000917d: ioctl: create gf119 dma size 0
[ 1797.582270] nouveau: DRM:f0000001:0000003d: init running...
[ 1797.582271] nouveau: DRM:f0000001:0000003d: init children...
[ 1797.582273] nouveau: DRM:f0000001:0000003d: init completed in 2us
[ 1797.582275] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582290] nouveau: drm:00000000:00000000: ioctl: size 48
[ 1797.582292] nouveau: drm:00000000:00000000: ioctl: vers 0 type 04 object ffff89f554fee070 owner 00
[ 1797.582294] nouveau: drm:00000000:00000080: ioctl: mthd size 24
[ 1797.582296] nouveau: drm:00000000:00000080: ioctl: mthd vers 0 mthd 01
[ 1797.582298] nouveau: drm:00000000:00000080: ioctl: device mthd 00000001
[ 1797.582300] nouveau: drm:00000000:00000080: ioctl: device time size 16
[ 1797.582301] nouveau: drm:00000000:00000080: ioctl: device time vers 0
[ 1797.582306] nouveau: drm:00000000:00000000: ioctl: return 0
[ 1797.582315] nouveau: drm:00000000:00000000: ioctl: size 48
[ 1797.582317] nouveau: drm:00000000:00000000: ioctl: vers 0 type 04 object ffff89f554fee070 owner 00
[ 1797.582319] nouveau: drm:00000000:00000080: ioctl: mthd size 24
[ 1797.582321] nouveau: drm:00000000:00000080: ioctl: mthd vers 0 mthd 01
[ 1797.582323] nouveau: drm:00000000:00000080: ioctl: device mthd 00000001
[ 1797.582325] nouveau: drm:00000000:00000080: ioctl: device time size 16
